SECTOR_POLYGON	SECTOR_ID	CITY
[[-46.677838, -23.625216], [-46.678112, -23.625511], [-46.678346, -23.625749], [-46.678709, -23.626135], [-46.677849, -23.626835], [-46.677746, -23.626919], [-46.677084, -23.627442], [-46.677002, -23.627512], [-46.676151, -23.628203], [-46.675529, -23.628688], [-46.67536, -23.62883], [-46.675291, -23.628892], [-46.674839, -23.628412], [-46.674776, -23.628306], [-46.674623, -23.628091], [-46.674541, -23.627961], [-46.673913, -23.627304], [-46.673973, -23.627247], [-46.674264, -23.627011], [-46.674532, -23.6268], [-46.674763, -23.626609], [-46.675372, -23.626112], [-46.675607, -23.625921], [-46.6753, -23.625581], [-46.67489, -23.625167], [-46.675093, -23.624991], [-46.675425, -23.624728], [-46.675738, -23.624475], [-46.675787, -23.624427], [-46.676173, -23.624129], [-46.676197, -23.624157], [-46.676404, -23.624404], [-46.676351, -23.624472], [-46.676673, -23.624719], [-46.676704, -23.624743], [-46.676972, -23.624231], [-46.677068, -23.62437], [-46.677153, -23.624485], [-46.677297, -23.624645], [-46.677336, -23.624686], [-46.677642, -23.625017], [-46.677706, -23.625082], [-46.677534, -23.625198], [-46.67752, -23.625182], [-46.677259, -23.624898], [-46.677164, -23.624985], [-46.677003, -23.624853], [-46.676972, -23.624828], [-46.676602, -23.625506], [-46.67685, -23.625768], [-46.677534, -23.625198]]	355030815000022	CAMPO-BELO
[[-46.673913, -23.627304], [-46.674541, -23.627961], [-46.674623, -23.628091], [-46.674776, -23.628306], [-46.674839, -23.628412], [-46.675291, -23.628892], [-46.675191, -23.628964], [-46.67443, -23.62957], [-46.674008, -23.629908], [-46.673575, -23.630247], [-46.672716, -23.630947], [-46.672034, -23.631491], [-46.671871, -23.631631], [-46.671825, -23.631558], [-46.671796, -23.631506], [-46.671764, -23.631429], [-46.671723, -23.631467], [-46.671629, -23.631381], [-46.671603, -23.631406], [-46.670828, -23.632136], [-46.670751, -23.632193], [-46.670665, -23.632086], [-46.6703, -23.631472], [-46.670269, -23.631495], [-46.669834, -23.631828], [-46.669806, -23.631849], [-46.669864, -23.631964], [-46.669583, -23.632089], [-46.669392, -23.632174], [-46.669329, -23.632157], [-46.669279, -23.632021], [-46.669249, -23.631871], [-46.669225, -23.631831], [-46.669377, -23.631757], [-46.669673, -23.63162], [-46.669834, -23.631528], [-46.670034, -23.63142], [-46.670213, -23.631331], [-46.67005, -23.631065], [-46.669777, -23.63059], [-46.669764, -23.630557], [-46.670148, -23.630375], [-46.670265, -23.630321], [-46.670419, -23.630243], [-46.670687, -23.630106], [-46.67076, -23.630063], [-46.670542, -23.629689], [-46.670792, -23.629572], [-46.671483, -23.629212], [-46.671511, -23.629184], [-46.671558, -23.629128], [-46.671893, -23.628907], [-46.672177, -23.628698], [-46.673034, -23.628019], [-46.673809, -23.627401], [-46.672668, -23.629378], [-46.672318, -23.629598], [-46.672042, -23.630093], [-46.671397, -23.631006], [-46.671732, -23.631264], [-46.671897, -23.631116], [-46.672031, -23.630997], [-46.672267, -23.630783], [-46.672433, -23.630577], [-46.672605, -23.630367], [-46.672689, -23.630235], [-46.672771, -23.630066], [-46.672913, -23.629906], [-46.673042, -23.629806], [-46.672668, -23.629378]]	355030815000006	CAMPO-BELO
[[-46.679379, -23.621875], [-46.679458, -23.621961], [-46.67957, -23.62208], [-46.679611, -23.622124], [-46.679859, -23.62239], [-46.679984, -23.622521], [-46.680265, -23.622818], [-46.680366, -23.622927], [-46.680468, -23.623036], [-46.681415, -23.624055], [-46.681443, -23.624085], [-46.68203, -23.624717], [-46.682069, -23.62475], [-46.682191, -23.624876], [-46.682245, -23.624932], [-46.682372, -23.625064], [-46.682294, -23.625125], [-46.681869, -23.625462], [-46.681484, -23.625772], [-46.681421, -23.625818], [-46.680934, -23.62531], [-46.680418, -23.624763], [-46.679563, -23.625449], [-46.678709, -23.626135], [-46.678346, -23.625749], [-46.678112, -23.625511], [-46.677838, -23.625216], [-46.677706, -23.625082], [-46.678562, -23.624397], [-46.678237, -23.62405], [-46.677966, -23.62376], [-46.677731, -23.623524], [-46.6778, -23.623416], [-46.678191, -23.622921], [-46.678422, -23.622665], [-46.67856, -23.62251], [-46.678807, -23.622248], [-46.678855, -23.622197], [-46.679067, -23.621997], [-46.679131, -23.621936], [-46.679253, -23.621833], [-46.679302, -23.621792]]	355030815000117	CAMPO-BELO
[[-46.677212, -23.629334], [-46.678143, -23.630318], [-46.677366, -23.630944], [-46.677286, -23.631008], [-46.677185, -23.631092], [-46.676698, -23.631482], [-46.676434, -23.631698], [-46.675579, -23.632385], [-46.67537, -23.632564], [-46.674948, -23.632905], [-46.674735, -23.633075], [-46.673726, -23.632005], [-46.672716, -23.630947], [-46.673575, -23.630247], [-46.674008, -23.629908], [-46.67443, -23.62957], [-46.674582, -23.629736], [-46.675059, -23.630242], [-46.675218, -23.630406], [-46.675429, -23.630638], [-46.676112, -23.630089], [-46.676282, -23.629949], [-46.676847, -23.629502], [-46.677146, -23.629261]]	355030815000020	CAMPO-BELO
[[-46.678859, -23.62788], [-46.679858, -23.628943], [-46.679821, -23.628976], [-46.679076, -23.629566], [-46.679001, -23.629629], [-46.678204, -23.630264], [-46.678143, -23.630318], [-46.677212, -23.629334], [-46.677146, -23.629261], [-46.676847, -23.629502], [-46.676282, -23.629949], [-46.676112, -23.630089], [-46.675429, -23.630638], [-46.675218, -23.630406], [-46.675059, -23.630242], [-46.674582, -23.629736], [-46.67443, -23.62957], [-46.675191, -23.628964], [-46.675291, -23.628892], [-46.67536, -23.62883], [-46.675529, -23.628688], [-46.676151, -23.628203], [-46.677002, -23.627512], [-46.677084, -23.627442], [-46.677746, -23.626919], [-46.677849, -23.626835]]	355030815000021	CAMPO-BELO
[[-46.669784, -23.618153], [-46.668919, -23.61884], [-46.668505, -23.619177], [-46.668094, -23.619489], [-46.668058, -23.619519], [-46.667315, -23.618738], [-46.667486, -23.618604], [-46.667705, -23.618432], [-46.668179, -23.618049], [-46.668088, -23.61796], [-46.667832, -23.617694], [-46.66757, -23.617404], [-46.667428, -23.617258], [-46.667288, -23.617116], [-46.666656, -23.616447], [-46.666294, -23.616071], [-46.66615, -23.615911], [-46.666104, -23.615858], [-46.666112, -23.615857], [-46.666125, -23.615854], [-46.666356, -23.615796], [-46.666566, -23.615737], [-46.666808, -23.615653], [-46.66698, -23.615592], [-46.667322, -23.61546], [-46.667441, -23.615392], [-46.667883, -23.615108], [-46.668184, -23.61487], [-46.668186, -23.614872], [-46.66823, -23.61492], [-46.66837, -23.615063], [-46.668415, -23.615109], [-46.668661, -23.615361], [-46.669156, -23.615884], [-46.66952, -23.616285], [-46.669801, -23.616571], [-46.669898, -23.616677], [-46.669988, -23.616775], [-46.670532, -23.617348], [-46.670642, -23.617469], [-46.670231, -23.617797]]	355030815000097	CAMPO-BELO
[[-46.653785, -23.64028], [-46.653647, -23.640188], [-46.653604, -23.640161], [-46.653083, -23.639795], [-46.652884, -23.639678], [-46.652749, -23.639624], [-46.652609, -23.639571], [-46.652444, -23.639536], [-46.652162, -23.639511], [-46.651999, -23.639528], [-46.65175, -23.639576], [-46.651746, -23.639559], [-46.651734, -23.639518], [-46.651694, -23.639463], [-46.651658, -23.639423], [-46.651621, -23.639393], [-46.651563, -23.639341], [-46.651441, -23.639201], [-46.651267, -23.638976], [-46.651151, -23.638821], [-46.651096, -23.638726], [-46.651039, -23.638602], [-46.65093, -23.63837], [-46.65074, -23.637977], [-46.650658, -23.637821], [-46.650535, -23.637543], [-46.650321, -23.637117], [-46.650174, -23.63681], [-46.650207, -23.636613], [-46.650243, -23.636356], [-46.650269, -23.636067], [-46.650276, -23.63601], [-46.650269, -23.635896], [-46.650254, -23.635837], [-46.65042, -23.635918], [-46.650524, -23.635986], [-46.65071, -23.636112], [-46.650929, -23.636291], [-46.651022, -23.63637], [-46.651225, -23.636546], [-46.651317, -23.636613], [-46.651418, -23.63669], [-46.651591, -23.636846], [-46.651825, -23.63704], [-46.652017, -23.637206], [-46.652247, -23.637407], [-46.652398, -23.637539], [-46.652552, -23.637665], [-46.652679, -23.637762], [-46.652815, -23.637841], [-46.653105, -23.637946], [-46.653188, -23.637951], [-46.653274, -23.637951], [-46.65343, -23.637946], [-46.653553, -23.637934], [-46.653822, -23.637922], [-46.654071, -23.637917], [-46.654182, -23.637907], [-46.654494, -23.637897], [-46.654674, -23.637889], [-46.654797, -23.637884], [-46.655135, -23.637871], [-46.655295, -23.637867], [-46.655364, -23.637875], [-46.655541, -23.637896], [-46.655525, -23.637946], [-46.655474, -23.638085], [-46.655286, -23.63842], [-46.655181, -23.638602], [-46.654992, -23.638944], [-46.654905, -23.639142], [-46.653884, -23.639197], [-46.653138, -23.639237], [-46.653295, -23.639355], [-46.653409, -23.639465], [-46.653727, -23.639728], [-46.65377, -23.639759], [-46.653805, -23.639766], [-46.653898, -23.639763], [-46.653932, -23.639937], [-46.653981, -23.640228], [-46.653979, -23.640324], [-46.653879, -23.640343]]	355030815000079	CAMPO-BELO
[[-46.661757, -23.622971], [-46.662683, -23.623039], [-46.662727, -23.623044], [-46.662754, -23.62264], [-46.662778, -23.622381], [-46.663872, -23.622456], [-46.66477, -23.62252], [-46.665416, -23.622567], [-46.665648, -23.622581], [-46.665671, -23.622684], [-46.665631, -23.622826], [-46.665572, -23.622943], [-46.66534, -23.62324], [-46.665057, -23.623571], [-46.664886, -23.623782], [-46.664704, -23.624001], [-46.664549, -23.624181], [-46.664288, -23.624487], [-46.66403, -23.62479], [-46.663836, -23.624953], [-46.663625, -23.625099], [-46.663416, -23.625216], [-46.663138, -23.625339], [-46.662531, -23.625281], [-46.662283, -23.625254], [-46.662103, -23.625237], [-46.661986, -23.62523], [-46.661846, -23.625237], [-46.661845, -23.625231], [-46.66183, -23.625113], [-46.661599, -23.625085], [-46.661587, -23.625061], [-46.661587, -23.624458], [-46.661611, -23.623763], [-46.661634, -23.623455], [-46.66167, -23.622969]]	355030815000059	CAMPO-BELO
[[-46.666389, -23.623672], [-46.666338, -23.623716], [-46.666, -23.624061], [-46.665679, -23.624389], [-46.665198, -23.624898], [-46.665064, -23.625019], [-46.664577, -23.625528], [-46.664151, -23.625956], [-46.664037, -23.626162], [-46.663916, -23.626218], [-46.663148, -23.626577], [-46.662949, -23.62675], [-46.662344, -23.627276], [-46.662163, -23.62744], [-46.661913, -23.627682], [-46.661821, -23.627771], [-46.661596, -23.627491], [-46.661451, -23.627081], [-46.661442, -23.626771], [-46.661514, -23.626273], [-46.661498, -23.626107], [-46.661599, -23.625085], [-46.66183, -23.625113], [-46.661845, -23.625231], [-46.661846, -23.625237], [-46.661986, -23.62523], [-46.662103, -23.625237], [-46.662283, -23.625254], [-46.662531, -23.625281], [-46.663138, -23.625339], [-46.663416, -23.625216], [-46.663625, -23.625099], [-46.663836, -23.624953], [-46.66403, -23.62479], [-46.664288, -23.624487], [-46.664549, -23.624181], [-46.664704, -23.624001], [-46.664886, -23.623782], [-46.665057, -23.623571], [-46.66534, -23.62324], [-46.665572, -23.622943], [-46.665631, -23.622826], [-46.665681, -23.62282], [-46.665778, -23.622823], [-46.666109, -23.622883], [-46.666144, -23.622889], [-46.666181, -23.62289], [-46.666207, -23.622883], [-46.666234, -23.622867], [-46.666358, -23.622751], [-46.666432, -23.622673], [-46.666483, -23.622614], [-46.666813, -23.622976], [-46.666995, -23.623167]]	355030815000060	CAMPO-BELO
[[-46.673726, -23.632005], [-46.674735, -23.633075], [-46.675111, -23.633473], [-46.675672, -23.634062], [-46.675748, -23.634136], [-46.675172, -23.634603], [-46.674896, -23.634822], [-46.674127, -23.634018], [-46.673883, -23.633754], [-46.673029, -23.634444], [-46.672399, -23.633779], [-46.672013, -23.633379], [-46.671848, -23.633202], [-46.671445, -23.632788], [-46.671341, -23.632676], [-46.671248, -23.632575], [-46.671268, -23.632542], [-46.671545, -23.632088], [-46.671571, -23.632054], [-46.671624, -23.631996], [-46.671661, -23.631972], [-46.671719, -23.631943], [-46.671804, -23.63203], [-46.672011, -23.631835], [-46.672036, -23.631812], [-46.671871, -23.631631], [-46.672034, -23.631491], [-46.672716, -23.630947]]	355030815000019	CAMPO-BELO
[[-46.651344, -23.63658], [-46.651407, -23.636433], [-46.651478, -23.636109], [-46.65156, -23.636013], [-46.651691, -23.63598], [-46.65194, -23.636081], [-46.652379, -23.636272], [-46.652646, -23.636375], [-46.652899, -23.636463], [-46.653021, -23.636466], [-46.653091, -23.63646], [-46.65331, -23.636387], [-46.653554, -23.636299], [-46.654082, -23.636113], [-46.654696, -23.635896], [-46.654949, -23.635808], [-46.655347, -23.635669], [-46.655518, -23.635614], [-46.655623, -23.635844], [-46.655646, -23.635896], [-46.655737, -23.636116], [-46.655995, -23.636698], [-46.656059, -23.636861], [-46.656194, -23.637162], [-46.656221, -23.637263], [-46.656229, -23.637316], [-46.656249, -23.637369], [-46.656284, -23.637415], [-46.656352, -23.637522], [-46.656536, -23.637957], [-46.656537, -23.638105], [-46.656524, -23.638157], [-46.656449, -23.638138], [-46.656246, -23.638075], [-46.65605, -23.638018], [-46.655948, -23.637988], [-46.655768, -23.637939], [-46.655693, -23.637923], [-46.655677, -23.637917], [-46.655541, -23.637896], [-46.655364, -23.637875], [-46.655295, -23.637867], [-46.655135, -23.637871], [-46.654797, -23.637884], [-46.654674, -23.637889], [-46.654494, -23.637897], [-46.654182, -23.637907], [-46.654071, -23.637917], [-46.653822, -23.637922], [-46.653553, -23.637934], [-46.65343, -23.637946], [-46.653274, -23.637951], [-46.653188, -23.637951], [-46.653105, -23.637946], [-46.652815, -23.637841], [-46.652679, -23.637762], [-46.652552, -23.637665], [-46.652398, -23.637539], [-46.652247, -23.637407], [-46.652017, -23.637206], [-46.651825, -23.63704], [-46.651591, -23.636846], [-46.651418, -23.63669], [-46.651317, -23.636613]]	355030815000078	CAMPO-BELO
[[-46.668442, -23.63027], [-46.668279, -23.630085], [-46.668109, -23.629921], [-46.667927, -23.629762], [-46.667563, -23.629547], [-46.667303, -23.629434], [-46.666993, -23.629348], [-46.66683, -23.629305], [-46.666008, -23.629147], [-46.665649, -23.629087], [-46.665376, -23.629023], [-46.664941, -23.628915], [-46.664369, -23.628763], [-46.663667, -23.628593], [-46.663967, -23.628423], [-46.664082, -23.628381], [-46.665153, -23.62787], [-46.665322, -23.627792], [-46.665527, -23.627697], [-46.665676, -23.627627], [-46.66579, -23.627571], [-46.666015, -23.627459], [-46.666245, -23.627345], [-46.666523, -23.627216], [-46.666855, -23.627785], [-46.667098, -23.627676], [-46.667846, -23.627319], [-46.668047, -23.62766], [-46.668136, -23.62781], [-46.668402, -23.628264], [-46.668493, -23.628418], [-46.668585, -23.628566], [-46.66868, -23.628721], [-46.669121, -23.629496], [-46.669142, -23.629533], [-46.669213, -23.629636], [-46.669255, -23.629697], [-46.669376, -23.629891]]	355030815000002	CAMPO-BELO
[[-46.66615, -23.615911], [-46.666294, -23.616071], [-46.666656, -23.616447], [-46.667288, -23.617116], [-46.667428, -23.617258], [-46.66757, -23.617404], [-46.667832, -23.617694], [-46.668088, -23.61796], [-46.668179, -23.618049], [-46.667705, -23.618432], [-46.667486, -23.618604], [-46.667315, -23.618738], [-46.666897, -23.619075], [-46.666804, -23.618985], [-46.665997, -23.618125], [-46.665482, -23.618318], [-46.664873, -23.618544], [-46.664322, -23.61875], [-46.664188, -23.618607], [-46.663822, -23.618206], [-46.663424, -23.617783], [-46.663319, -23.617661], [-46.664803, -23.617122], [-46.665538, -23.61685], [-46.665227, -23.616522], [-46.665109, -23.616397], [-46.664921, -23.616179], [-46.664867, -23.616114], [-46.664866, -23.616113], [-46.664969, -23.616095], [-46.666104, -23.615858]]	355030815000098	CAMPO-BELO
[[-46.662336, -23.638079], [-46.662465, -23.6382], [-46.662302, -23.638214], [-46.662218, -23.638217], [-46.662146, -23.638236], [-46.662082, -23.638285], [-46.661951, -23.63836], [-46.661542, -23.638585], [-46.661374, -23.638686], [-46.661373, -23.638685], [-46.661302, -23.638595], [-46.661221, -23.638516], [-46.660971, -23.638261], [-46.660767, -23.638053], [-46.660338, -23.637608], [-46.660163, -23.637435], [-46.659817, -23.637081], [-46.659583, -23.636852], [-46.659172, -23.636434], [-46.659152, -23.636414], [-46.65895, -23.636208], [-46.658802, -23.636054], [-46.658741, -23.635999], [-46.65863, -23.635896], [-46.658075, -23.635329], [-46.65803, -23.635296], [-46.657999, -23.635282], [-46.657958, -23.635273], [-46.657913, -23.635273], [-46.657845, -23.635285], [-46.657793, -23.635321], [-46.657844, -23.635144], [-46.658072, -23.63503], [-46.658285, -23.635004], [-46.658478, -23.634983], [-46.658614, -23.634969], [-46.658813, -23.634947], [-46.658831, -23.634949], [-46.65891, -23.634884], [-46.659066, -23.634345], [-46.659112, -23.634195], [-46.659255, -23.633705], [-46.659264, -23.633652], [-46.659269, -23.633615], [-46.65932, -23.633417], [-46.659341, -23.633473], [-46.659366, -23.633532], [-46.659388, -23.633574], [-46.659423, -23.633609], [-46.659482, -23.633681], [-46.659679, -23.633974], [-46.659709, -23.634028], [-46.659738, -23.634102], [-46.659744, -23.634151], [-46.659745, -23.634196], [-46.659745, -23.634248], [-46.659644, -23.634636], [-46.659634, -23.634693], [-46.659627, -23.634743], [-46.659603, -23.634801], [-46.659581, -23.634855], [-46.659501, -23.634943], [-46.659474, -23.63496], [-46.659438, -23.635006], [-46.65945, -23.635053], [-46.659566, -23.635178], [-46.659808, -23.635422], [-46.659856, -23.635463], [-46.659908, -23.635494], [-46.659951, -23.635514], [-46.660069, -23.635536], [-46.660675, -23.635479], [-46.660829, -23.635461], [-46.660846, -23.635511], [-46.660948, -23.635828], [-46.660969, -23.635896], [-46.660998, -23.636014], [-46.661092, -23.63627], [-46.661157, -23.636491], [-46.661213, -23.636652], [-46.66129, -23.636913], [-46.661344, -23.636947], [-46.66147, -23.637105], [-46.661717, -23.637385], [-46.661858, -23.637535], [-46.662051, -23.637752], [-46.66222, -23.637946]]	355030815000063	CAMPO-BELO
[[-46.66774, -23.642485], [-46.667759, -23.6424], [-46.668127, -23.642104], [-46.668187, -23.642053], [-46.668494, -23.641826], [-46.668813, -23.641557], [-46.669054, -23.641365], [-46.669353, -23.641127], [-46.669912, -23.640675], [-46.670321, -23.641104], [-46.670909, -23.641734], [-46.671379, -23.642237], [-46.671877, -23.642761], [-46.672171, -23.643123], [-46.672068, -23.643514], [-46.67197, -23.643594], [-46.671738, -23.643653], [-46.671554, -23.643644], [-46.671074, -23.643513], [-46.67015, -23.643252], [-46.669646, -23.643178], [-46.668527, -23.642975], [-46.668024, -23.642958], [-46.667637, -23.642998], [-46.667589, -23.643025]]	355030815000065	CAMPO-BELO
[[-46.67154, -23.613566], [-46.671971, -23.614025], [-46.672457, -23.61454], [-46.672918, -23.615029], [-46.673255, -23.615383], [-46.673203, -23.615425], [-46.673146, -23.615472], [-46.672355, -23.616089], [-46.671955, -23.615671], [-46.671613, -23.615303], [-46.67119, -23.615645], [-46.670754, -23.615993], [-46.670694, -23.615925], [-46.670379, -23.615591], [-46.670009, -23.615202], [-46.669879, -23.615063], [-46.669487, -23.61465], [-46.669272, -23.614411], [-46.669097, -23.614229], [-46.669056, -23.614181], [-46.669211, -23.614058], [-46.669894, -23.613505], [-46.670116, -23.613339], [-46.670254, -23.613254], [-46.670716, -23.613025], [-46.670938, -23.612924]]	355030815000096	CAMPO-BELO
[[-46.682239, -23.619059], [-46.682309, -23.619161], [-46.682826, -23.61992], [-46.683138, -23.62037], [-46.68322, -23.620474], [-46.683473, -23.620796], [-46.683765, -23.621257], [-46.684021, -23.621648], [-46.68415, -23.621845], [-46.684089, -23.621879], [-46.683968, -23.621916], [-46.683165, -23.622561], [-46.682691, -23.622049], [-46.682606, -23.621957], [-46.682159, -23.621487], [-46.682055, -23.621374], [-46.681808, -23.621113], [-46.681437, -23.620726], [-46.681121, -23.620394], [-46.680927, -23.620195], [-46.680814, -23.620131], [-46.680599, -23.619935], [-46.680286, -23.619661], [-46.680081, -23.619488], [-46.680161, -23.619421], [-46.680622, -23.619117], [-46.680879, -23.618962], [-46.680937, -23.618928], [-46.681798, -23.618502], [-46.681843, -23.618481]]	355030815000083	CAMPO-BELO
[[-46.66953, -23.635355], [-46.669727, -23.635214], [-46.670303, -23.634751], [-46.671158, -23.634066], [-46.672174, -23.635134], [-46.672821, -23.63582], [-46.672892, -23.635896], [-46.673125, -23.636144], [-46.673179, -23.636202], [-46.672336, -23.63688], [-46.672275, -23.636929], [-46.671904, -23.637233], [-46.671503, -23.637571], [-46.671458, -23.637605], [-46.669423, -23.635455]]	355030815000017	CAMPO-BELO
[[-46.672493, -23.63862], [-46.672921, -23.638289], [-46.673017, -23.638215], [-46.673731, -23.638366], [-46.673747, -23.638369], [-46.673995, -23.638414], [-46.674761, -23.638569], [-46.674822, -23.63858], [-46.675469, -23.638699], [-46.675599, -23.638729], [-46.675845, -23.638782], [-46.676287, -23.638867], [-46.676544, -23.638917], [-46.676666, -23.638941], [-46.676757, -23.638954], [-46.676758, -23.638954], [-46.67673, -23.639058], [-46.676465, -23.640094], [-46.676405, -23.640283], [-46.676342, -23.640414], [-46.676284, -23.640518], [-46.676215, -23.64062], [-46.676112, -23.640743], [-46.676001, -23.640854], [-46.675863, -23.640966], [-46.675619, -23.641137], [-46.675072, -23.641516], [-46.675006, -23.641437], [-46.674925, -23.641346], [-46.674802, -23.641163], [-46.674761, -23.641104], [-46.674246, -23.640349], [-46.674318, -23.640267], [-46.674555, -23.639998], [-46.674625, -23.639914], [-46.674903, -23.63958], [-46.674325, -23.638988], [-46.673497, -23.639663], [-46.673451, -23.639707], [-46.673369, -23.639626], [-46.673238, -23.639487], [-46.67308, -23.639317], [-46.673005, -23.63924], [-46.672845, -23.639073], [-46.672639, -23.638857], [-46.672451, -23.638654]]	355030815000068	CAMPO-BELO
[[-46.672268, -23.616157], [-46.6715, -23.616783], [-46.67218, -23.617493], [-46.672245, -23.617569], [-46.671383, -23.618254], [-46.670642, -23.617469], [-46.670532, -23.617348], [-46.669988, -23.616775], [-46.669898, -23.616677], [-46.669801, -23.616571], [-46.66952, -23.616285], [-46.669156, -23.615884], [-46.668661, -23.615361], [-46.668415, -23.615109], [-46.66837, -23.615063], [-46.66823, -23.61492], [-46.668186, -23.614872], [-46.668184, -23.61487], [-46.668266, -23.614809], [-46.669056, -23.614181], [-46.669097, -23.614229], [-46.669272, -23.614411], [-46.669487, -23.61465], [-46.669879, -23.615063], [-46.670009, -23.615202], [-46.670379, -23.615591], [-46.670694, -23.615925], [-46.670754, -23.615993], [-46.67119, -23.615645], [-46.671613, -23.615303], [-46.671955, -23.615671], [-46.672355, -23.616089]]	355030815000138	CAMPO-BELO
[[-46.679253, -23.621833], [-46.679131, -23.621936], [-46.679067, -23.621997], [-46.678855, -23.622197], [-46.678807, -23.622248], [-46.67856, -23.62251], [-46.678422, -23.622665], [-46.678191, -23.622921], [-46.6778, -23.623416], [-46.677731, -23.623524], [-46.677966, -23.62376], [-46.678237, -23.62405], [-46.678562, -23.624397], [-46.677706, -23.625082], [-46.677642, -23.625017], [-46.677336, -23.624686], [-46.677297, -23.624645], [-46.677153, -23.624485], [-46.677068, -23.62437], [-46.676972, -23.624231], [-46.676841, -23.624042], [-46.676789, -23.623988], [-46.676604, -23.623796], [-46.676294, -23.623459], [-46.676122, -23.623284], [-46.675857, -23.623005], [-46.676198, -23.622737], [-46.6765, -23.622491], [-46.676673, -23.622358], [-46.676721, -23.622318], [-46.676795, -23.622255], [-46.677156, -23.621968], [-46.677572, -23.62163], [-46.677639, -23.621576], [-46.677887, -23.621386], [-46.677962, -23.621323], [-46.678076, -23.621226], [-46.678356, -23.621006], [-46.678422, -23.620952], [-46.678483, -23.6209], [-46.6786, -23.621023], [-46.678736, -23.621169], [-46.678849, -23.621293], [-46.679001, -23.621463], [-46.679045, -23.621511], [-46.679115, -23.621588], [-46.679211, -23.621692], [-46.679302, -23.621792]]	355030815000048	CAMPO-BELO
[[-46.684339, -23.629945], [-46.684066, -23.630223], [-46.682651, -23.631584], [-46.682225, -23.631962], [-46.682026, -23.632125], [-46.681655, -23.632393], [-46.681046, -23.632791], [-46.680934, -23.632867], [-46.680695, -23.633051], [-46.680424, -23.633274], [-46.679825, -23.633773], [-46.679803, -23.633791], [-46.679759, -23.633703], [-46.679727, -23.633637], [-46.679612, -23.633398], [-46.679505, -23.633268], [-46.67947, -23.633165], [-46.679459, -23.633013], [-46.679511, -23.632616], [-46.679601, -23.632397], [-46.679754, -23.632224], [-46.680227, -23.631901], [-46.680808, -23.631499], [-46.681607, -23.630981], [-46.682139, -23.630626], [-46.682354, -23.630481], [-46.682691, -23.630256], [-46.683056, -23.630013], [-46.683992, -23.629759], [-46.68407, -23.629725], [-46.68416, -23.629701], [-46.684298, -23.629664], [-46.684427, -23.629664], [-46.684505, -23.629731], [-46.684452, -23.629801]]	355030815000069	CAMPO-BELO
[[-46.666995, -23.623167], [-46.666813, -23.622976], [-46.666483, -23.622614], [-46.666574, -23.622464], [-46.666716, -23.622242], [-46.666769, -23.622172], [-46.666797, -23.622109], [-46.666818, -23.62203], [-46.666812, -23.621913], [-46.666835, -23.621903], [-46.667046, -23.621743], [-46.667106, -23.62169], [-46.667259, -23.621853], [-46.66773, -23.622358], [-46.66784, -23.622481], [-46.668217, -23.622878], [-46.668591, -23.623272], [-46.669128, -23.623849], [-46.669334, -23.624064], [-46.669233, -23.624141], [-46.668896, -23.624416], [-46.668537, -23.624696], [-46.668466, -23.624736], [-46.668054, -23.624304], [-46.667722, -23.62395], [-46.667241, -23.624321], [-46.666733, -23.624724], [-46.666478, -23.624933], [-46.665709, -23.625537], [-46.665605, -23.625631], [-46.665198, -23.624898], [-46.665679, -23.624389], [-46.666, -23.624061], [-46.666338, -23.623716], [-46.666389, -23.623672]]	355030815000027	CAMPO-BELO
[[-46.674607, -23.63505], [-46.674036, -23.635511], [-46.673559, -23.635896], [-46.673179, -23.636202], [-46.673125, -23.636144], [-46.672892, -23.635896], [-46.672821, -23.63582], [-46.672174, -23.635134], [-46.671158, -23.634066], [-46.670499, -23.63338], [-46.671341, -23.632676], [-46.671445, -23.632788], [-46.671848, -23.633202], [-46.672013, -23.633379], [-46.672399, -23.633779], [-46.673029, -23.634444], [-46.673883, -23.633754], [-46.674127, -23.634018], [-46.674896, -23.634822]]	355030815000106	CAMPO-BELO
[[-46.673266, -23.626453], [-46.674034, -23.625849], [-46.673932, -23.625732], [-46.673751, -23.625542], [-46.673511, -23.62529], [-46.673283, -23.62506], [-46.674144, -23.624376], [-46.674996, -23.623694], [-46.675302, -23.623442], [-46.675648, -23.623176], [-46.675857, -23.623005], [-46.676122, -23.623284], [-46.676294, -23.623459], [-46.676604, -23.623796], [-46.676173, -23.624129], [-46.675787, -23.624427], [-46.675738, -23.624475], [-46.675425, -23.624728], [-46.675093, -23.624991], [-46.67489, -23.625167], [-46.6753, -23.625581], [-46.675607, -23.625921], [-46.675372, -23.626112], [-46.674763, -23.626609], [-46.674532, -23.6268], [-46.674264, -23.627011], [-46.673973, -23.627247], [-46.673913, -23.627304], [-46.673543, -23.626911], [-46.673173, -23.62652]]	355030815000023	CAMPO-BELO
